"Species","Ind","Site","Area","Diam","source","Sex_sys"
"Plantago lanceolata","13A","KM",314.439,20.0089022489236,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",278.69,18.8371741172141,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",342.116,20.8709276288002,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",329.143,20.4713918303755,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",293.586,19.3340452306448,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",352.303,21.1793793896052,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",340.578,20.8239616227751,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",296.084,19.41612364411,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",289.934,19.2134180760021,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",288.012,19.1496283973936,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",333.851,20.6172814708773,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",303.292,19.6510398707503,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",282.054,18.9505225930773,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",318.283,20.1308346080569,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",318.668,20.1430062116275,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",287.147,19.1208502831874,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",317.803,20.1156493068325,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",289.838,19.2102369367728,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",322.319,20.2580674502652,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",351.342,21.1504734728644,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",314.343,20.0058476004064,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",358.069,21.3519931281315,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",275.999,18.7460086713775,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",347.786,21.0431672593567,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",352.879,21.1966859982074,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",339.906,20.8034074298599,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",266.197,18.4101207787963,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",351.534,21.1562517974931,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",278.69,18.8371741172141,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",339.425,20.7886827979007,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",277.056,18.7818703889188,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",306.079,19.741121716179,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",329.719,20.4892964606043,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",314.151,19.9997369037219,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",332.506,20.575708689173,"CS2021","hermaphroditic"
"Plantago lanceolata","13A","KM",305.886,19.7348967917458,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",315.016,20.027252143624,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",342.5,20.8826373830461,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",303.58,19.6603677735362,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",416.305,23.0229448305592,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",377.096,21.9119496932941,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",301.562,19.5949142276619,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",257.356,18.101818590265,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",361.624,21.457725348352,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",319.34,20.1642335886025,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",300.12,19.5480089054082,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",365.757,21.5799971307621,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",504.717,25.3500619979537,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",355.57,21.2773538044909,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",333.083,20.5935535369451,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",316.553,20.0760503487252,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",362.297,21.4776830067611,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",305.79,19.7317997249254,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",337.984,20.7445075691801,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",284.552,19.0342548825395,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",344.999,20.9586824417492,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",336.35,20.6943016521861,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",312.902,19.9599398803384,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",314.824,20.0211479798663,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",335.87,20.6795301177323,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",313.19,19.9691234914206,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",353.168,21.2053640274113,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",372.964,21.7915697819731,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",355.57,21.2773538044909,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",356.627,21.3089558430315,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",286.57,19.1016296774583,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",404.101,22.682975405952,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",340.963,20.8357283263997,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",324.338,20.3214164727834,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",399.968,22.5666806205218,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",300.505,19.5605431772903,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",340.386,20.8180910670076,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",369.408,21.6874358498539,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",347.305,21.0286105124482,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",380.364,22.0066918502906,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",368.832,21.6705211696387,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",359.318,21.3892002359871,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",335.101,20.6558428702461,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",330.488,20.5131760256776,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",266.005,18.4034802441624,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",397.854,22.5069643850756,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",336.062,20.6854399973215,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",346.152,20.9936755926438,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",359.414,21.3920573515369,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",298.391,19.4916192501565,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",352.014,21.1706907091007,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",383.055,22.0844011421756,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",310.019,19.8677741687198,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",319.244,20.1612024745409,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",359.606,21.3977704381562,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",325.683,20.3635084071479,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",277.633,18.8014178859856,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",339.233,20.7828022768621,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",337.599,20.7326890938693,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",283.976,19.0149802249624,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",298.294,19.4884508557564,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",348.459,21.063517714733,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",328.95,20.4653890322327,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",355.858,21.285969038556,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",348.843,21.0751204623852,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",369.601,21.6931004924068,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",306.847,19.7658729780233,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",359.702,21.4006264095313,"CS2021","hermaphroditic"
"Plantago lanceolata","13B","KM",353.648,21.2197695208148,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",317.322,20.100420861625,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",382.478,22.0677618845051,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",317.514,20.1065009588203,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",402.275,22.6316689145617,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",379.883,21.992772857751,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",332.122,20.563824159833,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",310.115,19.8708500426012,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",371.138,21.7381594932487,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",280.612,18.9020182818456,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",311.556,19.9169631118679,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",382.382,22.0649922636497,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",321.07,20.2187789104119,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",317.226,20.0973801232438,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",319.34,20.1642335886025,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",345.768,20.9820278072446,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",293.682,19.3372060023394,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",342.116,20.8709276288002,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",252.935,17.945663661386,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",262.737,18.2900830579055,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",337.695,20.7356366687725,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",299.159,19.5166869361433,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",315.112,20.0303035279196,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",262.93,18.2967995424669,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",374.502,21.8364547484798,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",360.856,21.4349277851583,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",328.662,20.456428213443,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",353.552,21.2168892045985,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",347.017,21.0198897974124,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",327.413,20.4175213740643,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",340.29,20.8151551682405,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",314.439,20.0089022489236,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",405.062,22.709930789624,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",376.904,21.9063707028084,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",352.783,21.1938025448551,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",348.843,21.0751204623852,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",334.236,20.6291660634671,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",307.424,19.7844482814321,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",325.299,20.3514999610054,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",383.535,22.0982336124406,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",317.226,20.0973801232438,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",341.539,20.8533201401912,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",399.968,22.5666806205218,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",375.847,21.8756317204801,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",329.335,20.4773617799109,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",282.438,18.9634182186627,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",333.948,20.6202764163146,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",347.113,21.0227971043735,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",368.736,21.66770077252,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",339.425,20.7886827979007,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",344.422,20.9411487382324,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",312.613,19.9507201323234,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",288.204,19.1560102774783,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",308.193,19.8091775450311,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",320.013,20.185470181032,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",331.353,20.5400034777658,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",397.566,22.4988166987106,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",333.659,20.6113520482473,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",348.747,21.0722203744113,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",352.879,21.1966859982074,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",280.132,18.8858449677464,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",342.404,20.8797105601466,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",259.086,18.1625587593614,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",335.101,20.6558428702461,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",317.322,20.100420861625,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",328.374,20.4474634676985,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",294.258,19.356159793582,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",309.442,19.8492768432993,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",347.305,21.0286105124482,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",414.479,22.9723976385201,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",257.452,18.1051944831078,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",359.126,21.3834848596425,"CS2021","hermaphroditic"
"Plantago lanceolata","13C","KM",296.372,19.4255643509333,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",343.077,20.9002201732208,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",310.98,19.8985435050343,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",288.396,19.1623900321291,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",355.474,21.2744812845152,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",307.424,19.7844482814321,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",327.893,20.4324823269677,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",289.453,19.1974739469084,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",332.987,20.5905856226269,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",335.581,20.6706313319591,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",304.349,19.6852529117764,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",340.098,20.8092821280634,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",318.956,20.1521063968645,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",389.782,22.2774741886499,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",296.661,19.4350332281856,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",304.157,19.6790426649269,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",325.779,20.366509412373,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",348.459,21.063517714733,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",290.895,19.2452336272059,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",334.044,20.6232400577968,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",294.739,19.3719733165131,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",276.864,18.7753613364312,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",370.273,21.7128124835942,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",347.978,21.0489750415039,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",375.078,21.8532409944195,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",252.935,17.945663661386,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",362.489,21.4833733229096,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",365.18,21.5629686487364,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",363.45,21.5118319195273,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",324.049,20.3123607990771,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",406.119,22.7395420065642,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",330.392,20.5101964803885,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",274.462,18.6937388429148,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",340.002,20.8063449863027,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",293.297,19.3245268700734,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",319.244,20.1612024745409,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",383.631,22.1009990676054,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",443.405,23.7604877966193,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",307.424,19.7844482814321,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",354.225,21.2370731913278,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",356.147,21.2946106829591,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",393.433,22.3815650436646,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",356.435,21.3032189381717,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",313.286,19.9721837567127,"CS2021","hermaphroditic"
"Plantago lanceolata","13D","KM",305.31,19.7163070934466,"CS2021","hermaphroditic"
