,Filename,Area,Red_mean,Red_sd,Green_mean,Green_sd,Blue_mean,Blue_sd,Circ,AR,Round,Solidity
89,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,499.912,168.417,15.069,115.131,14.002,152.931,17.531,0.903,1.032,0.969,0.978
90,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,112.053,193.034,14.875,134.706,15.051,201.95,6.299,0.881,1.137,0.879,0.953
91,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,305.886,151.512,16.067,88.342,21.716,167.516,11.91,0.878,1.101,0.908,0.971
92,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,378.057,192.578,10.259,135.998,9.312,172.517,14.104,0.86,1.014,0.986,0.967
93,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,409.194,182.568,10.248,126.613,9.971,171.35,13.726,0.856,1.057,0.946,0.969
94,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,532.298,174.585,12.354,111.159,13.009,166.12,16.893,0.927,1.023,0.977,0.981
95,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,448.499,176.166,11.488,122.343,10.983,161.433,13.549,0.857,1.045,0.957,0.966
96,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,327.989,200.015,12.134,139.735,11.974,183.607,8.622,0.894,1.067,0.937,0.972
97,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,456.956,162.062,13.35,89.923,18.495,156.552,16.343,0.894,1.05,0.952,0.973
98,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,497.99,179.885,11.973,122.722,11.346,170.4,16.166,0.875,1.027,0.974,0.969
99,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,434.756,189.229,15.543,121.054,13.361,174.213,12.702,0.862,1.029,0.972,0.969
100,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,327.509,202.94,19.49,143.507,17.747,193.571,7.339,0.878,1.049,0.953,0.967
101,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,548.635,173.193,10.681,119.437,9.683,149.175,15.671,0.854,1.032,0.969,0.969
102,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,434.853,181.72,11.689,122.426,10.781,163.906,12.377,0.841,1.023,0.978,0.968
103,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,462.529,175.859,12.908,119.971,13.189,162.89,18.044,0.889,1.049,0.954,0.973
104,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,426.684,197.929,13.261,135.723,11.333,177.587,11.889,0.873,1.052,0.95,0.969
105,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,379.883,196.539,13.085,129.834,11.414,183.123,9.696,0.872,1.162,0.861,0.972
106,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,315.689,200.793,16.21,140.424,14.895,189.483,8.356,0.857,1.116,0.896,0.966
107,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,416.209,194.825,9.508,136.72,9.726,175.481,11.808,0.882,1.02,0.98,0.974
108,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,376.135,194.194,12.5,136.235,11.458,177.099,11.646,0.86,1.055,0.948,0.969
109,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,353.264,202.569,16.14,144.497,12.019,186.588,8.237,0.868,1.028,0.973,0.967
110,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,94.082,143.008,30.483,94.132,34.816,185.678,8.633,0.806,1.08,0.926,0.921
111,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,566.702,160.485,15.209,111.996,14.736,149.883,21.711,0.885,1.023,0.977,0.975
