"","Filename","X","Area","Mean","Min","Max"
"750","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",109,105.614,134.333,114,155
"751","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",110,159.334,146.843,124,161
"752","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",114,144.15,142.389,120,161
"753","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",115,170.289,142.079,118,163
"754","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",116,187.587,140.999,121,161
"755","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",118,179.227,144.568,118,159
"756","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",119,205.846,141.644,111,159
"757","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",120,167.502,143.543,120,159
"758","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",121,184.8,142.803,112,166
"759","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",124,136.943,143.006,116,163
"760","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",128,90.622,139.372,122,156
"761","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",130,214.015,139.728,114,164
"762","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",132,226.123,139.435,113,160
"763","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",134,143.093,145.707,123,159
"764","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",135,134.444,148.121,128,166
"765","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",136,158.565,141.633,118,157
"766","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",137,178.458,144.034,121,168
"767","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",138,211.708,136.172,95,157
"768","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",139,205.846,133.394,103,157
"769","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",140,190.47,145.862,125,163
"770","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",141,184.512,143.383,119,165
"771","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",142,187.107,142.239,116,162
"772","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",143,180.764,140.119,111,159
"773","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",144,231.985,139.329,107,159
"774","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",145,185.665,141.475,116,163
"775","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",146,194.026,140.22,107,165
"776","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",147,163.274,139.157,108,163
"777","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",148,170.481,140.386,115,159
"778","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",149,160.295,145.011,113,162
"779","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",150,197.389,145.839,118,168
"780","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",151,230.063,136.566,113,161
"781","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",152,168.559,139.014,113,159
"782","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",153,175.479,142.088,121,159
"783","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",154,187.491,140.537,110,158
"784","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",156,91.103,143.78,119,162
"785","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",157,159.814,135.394,111,156
"786","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",158,227.565,139.32,109,159
"787","Tdio_size_Tdio_2-5uL_L3A3S1_size_RAW_ch00.tif_results.csv",159,137.327,144.47,125,162
"788","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",7,167.022,142.582,110,163
"789","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",8,201.233,138.672,113,160
"790","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",9,181.052,139.274,114,160
"791","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",12,192.777,143.975,119,165
"792","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",16,152.607,140.478,117,165
"793","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",17,143.381,140.568,121,163
"794","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",18,148.282,138.437,115,164
"795","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",19,206.135,141.622,114,162
"796","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",20,188.068,141.041,111,164
"797","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",21,195.66,139.206,114,162
"798","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",22,168.175,137.625,117,162
"799","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",23,223.144,140.586,116,163
"800","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",25,179.034,142.933,120,165
"801","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",26,185.954,146.056,107,167
"802","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",27,202.194,145.327,119,165
"803","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",28,168.175,142.814,122,165
"804","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",32,189.894,142.483,111,165
"805","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",36,224.201,137.511,110,161
"806","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",37,177.785,140.849,116,166
"807","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",38,218.628,139.712,112,164
"808","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",44,201.618,140.74,117,161
"809","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",48,161.256,142.294,119,163
"810","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",50,140.21,128.426,102,153
"811","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",52,226.892,145.396,115,164
"812","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",53,165.196,133.717,102,157
"813","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",55,218.82,140.243,104,169
"814","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",56,199.984,135.695,93,162
"815","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",57,122.624,137.971,106,164
"816","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",58,183.551,145.912,119,164
"817","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",60,129.639,143.647,123,164
"818","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",65,180.091,136.356,105,157
"819","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",66,144.919,148.33,128,166
"820","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",67,160.295,141.887,113,168
"821","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",68,172.115,140.372,116,165
"822","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",69,197.005,145.025,120,166
"823","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",70,226.604,138.867,112,160
"824","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",71,190.278,146.608,119,163
"825","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",73,128.294,142.644,121,164
"826","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",75,138.384,145.759,126,166
"827","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",76,207.96,141.189,116,165
"828","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",77,192.777,146.392,124,166
"829","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",78,186.338,144.051,116,166
"830","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",79,207.864,143.902,117,167
"831","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",80,134.54,140.128,123,166
"832","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",81,238.712,138.791,111,162
"833","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",82,133.867,139.855,113,164
"834","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",83,166.83,140.683,114,165
"835","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",84,219.685,136.98,112,160
"836","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",85,223.817,140.533,117,165
"837","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",86,169.04,146.544,119,169
"838","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",87,187.203,142.958,119,164
"839","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",88,193.449,135.178,104,162
"840","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",89,175.767,142.144,115,163
"841","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",91,217.282,135.367,97,161
"842","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",94,226.7,131.31,104,158
"843","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",95,154.721,140.641,119,166
"844","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",96,193.93,143.383,113,162
"845","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",97,190.566,143.382,114,166
"846","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",99,180.764,139.026,107,167
"847","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",100,185.569,131.113,104,160
"848","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",101,212.189,142.774,116,163
"849","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",102,227.757,128.184,94,159
"850","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",104,200.272,139.142,113,165
"851","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",106,166.157,144.287,122,165
"852","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",114,128.87,139.198,116,164
"853","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",117,173.653,141.509,118,163
"854","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",119,222.568,136.086,114,157
"855","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",120,178.266,135.537,114,164
"856","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",121,182.302,139.487,112,164
"857","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",122,166.926,143.617,121,164
"858","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",125,216.225,136.527,103,161
"859","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",126,114.263,139.153,117,162
"860","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",132,186.915,149.083,125,169
"861","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",134,203.252,143.542,120,166
"862","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",137,179.323,144.059,115,169
"863","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",138,196.044,145.147,118,165
"864","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",139,184.8,144.666,122,169
"865","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",141,163.851,145.483,123,170
"866","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",142,185.377,147.83,121,167
"867","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",143,146.168,147.016,125,164
"868","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",145,205.366,145.896,113,167
"869","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",147,142.132,139.982,111,164
"870","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",148,180.956,146.025,126,165
"871","Tdio_size_Tdio_2-5uL_L3A3S2_size_RAW_ch00.tif_results.csv",149,191.72,141.114,113,166
"872","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",4,79.186,146.14,119,164
"873","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",5,194.41,143.479,118,166
"874","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",6,96.677,129.434,99,157
"875","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",7,151.261,141.178,120,166
"876","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",8,199.984,142.199,115,166
"877","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",9,203.828,138.239,106,160
"878","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",10,191.239,143.316,119,163
"879","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",11,130.6,147.357,124,167
"880","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",12,101.674,142.986,116,163
"881","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",13,246.016,137.472,109,161
"882","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",14,172.211,145.341,120,170
"883","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",15,187.972,139.376,108,162
"884","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",16,132.81,134.918,108,163
"885","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",19,219.012,140.668,118,162
"886","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",20,152.895,144.257,122,163
"887","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",21,163.754,145.571,121,169
"888","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",22,190.47,139.758,116,164
"889","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",23,181.725,142.511,118,167
"890","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",37,79.283,152.11,127,167
"891","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",40,184.32,134.88,103,160
"892","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",43,154.241,140.988,119,163
"893","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",44,208.345,139.515,115,162
"894","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",46,190.855,141.347,110,163
"895","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",47,220.55,140.814,109,163
"896","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",49,162.601,144.074,120,168
"897","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",50,191.143,131.202,103,157
"898","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",52,150.3,136.663,106,164
"899","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",53,117.626,136.328,113,157
"900","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",54,122.431,131.435,107,157
"901","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",55,194.026,139.738,117,159
"902","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",56,209.69,140.403,113,162
"903","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",57,183.071,132.878,101,159
"904","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",58,98.31,136.698,109,162
"905","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",59,152.319,141.59,120,162
"906","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",60,201.233,140.668,114,168
"907","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",61,200.08,141.5,116,163
"908","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",62,122.335,141.622,122,163
"909","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",63,154.337,140.052,118,164
"910","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",64,114.84,143.102,115,164
"911","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",65,192.873,140.192,110,164
"912","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",66,162.217,139.168,117,163
"913","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",67,148.667,143.07,121,165
"914","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",68,198.735,143.599,119,163
"915","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",69,86.971,134.32,110,163
"916","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",70,246.977,139.453,113,161
"917","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",71,126.083,137.553,119,165
"918","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",72,132.522,144.464,123,166
"919","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",75,135.789,141.5,113,161
"920","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",76,157.22,134.453,109,156
"921","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",77,206.999,139.313,114,168
"922","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",78,223.913,139.495,113,161
"923","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",79,175.575,141.128,119,159
"924","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",80,196.044,144.744,116,168
"925","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",81,158.853,135.795,114,162
"926","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",82,204.597,140.513,110,164
"927","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",85,175.671,142.467,113,166
"928","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",87,198.639,141.93,114,160
"929","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",88,235.445,141.626,117,162
"930","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",89,161.16,130.719,108,161
"931","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",90,200.369,139.026,117,160
"932","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",93,253.512,138.715,108,159
"933","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",94,102.347,128.019,107,155
"934","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",96,205.654,141.371,118,164
"935","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",98,174.325,134.412,115,157
"936","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",99,167.791,141.4,116,164
"937","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",101,166.926,140.959,119,165
"938","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",103,186.05,138.968,113,163
"939","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",104,79.571,139.68,119,161
"940","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",106,226.027,136.309,101,161
"941","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",114,186.818,138.044,116,159
"942","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",115,171.539,143.899,124,162
"943","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",118,137.231,141.315,119,162
"944","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",119,139.057,143.342,118,163
"945","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",120,181.149,137.307,109,161
"946","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",121,224.874,132.605,106,157
"947","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",122,177.112,142.807,115,168
"948","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",123,176.344,144.758,123,165
"949","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",124,205.654,130.32,105,157
"950","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",126,170.962,132.792,105,152
"951","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",127,202.291,132.113,102,160
"952","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",128,202.867,143.779,119,166
"953","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",129,128.101,138.448,112,162
"954","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",130,181.821,141.179,116,163
"955","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",133,233.139,134.406,91,153
"956","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",134,99.752,139.061,100,155
"957","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",136,219.3,140.029,117,160
"958","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",137,169.136,138.627,114,160
"959","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",138,226.027,135.726,102,161
"960","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",139,171.442,144.298,122,165
"961","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",140,167.406,145.831,120,163
"962","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",141,252.839,137.003,114,160
"963","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",142,127.044,132.284,99,161
"964","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",143,163.851,142.204,119,162
"965","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",144,161.256,139.041,110,164
"966","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",146,229.199,143.638,115,164
"967","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",147,195.564,138.072,109,162
"968","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",148,195.371,137.385,112,161
"969","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",151,215.36,140.498,115,163
"970","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",154,176.824,140.092,107,166
"971","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",155,213.726,142.131,116,167
"972","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",156,177.977,143.648,126,165
"973","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",159,189.317,145.781,124,166
"974","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",160,202.387,142.453,114,165
"975","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",162,152.126,146.303,125,166
"976","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",163,188.933,147.137,125,168
"977","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",164,204.405,140.231,116,164
"978","Tdio_size_Tdio_2-5uL_L3A3S3_size_RAW_ch00.tif_results.csv",165,173.557,142.032,117,166
"979","Tdio_size_Tdio_2-5uL_L4A1S1_size_RAW_ch00.tif_results.csv",1,245.439,133.815,106,155
"980","Tdio_size_Tdio_2-5uL_L4A1S1_size_RAW_ch00.tif_results.csv",2,208.729,135.39,107,159
"981","Tdio_size_Tdio_2-5uL_L4A1S1_size_RAW_ch00.tif_results.csv",20,208.057,126.323,102,150
