ind,pos,npollen,nstigma,npoll,jday,spp,H1,H2,D1,D2,D3,D4,D5,O1,O2,O3,O4,O5,dmean,lnpollen,treat,mwsp,vwsp,medwsp,qrange,time,arch,mstigl,mstigbl,mstigsa,h3,lmwsp,_TYPE_,_FREQ_,mpolcnt,mpollsize,vpolcnt,vpollsize,count,count2
C08,2,97,2,,1214,arepens,104.9,91.9,26,24,35,51,58,85,180,230,240,260,0.025773196,4.584967479,C,1.338235294,0.512083406,1.06,1.115,,compact,2.90141339,0.801752443,4.223703698,13,0.291351801,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.5,0.25
C07,1,35,2,,1214,arepens,110,97,10,17.5,32,38,45,220,320,10,310,270,0.035087719,3.583518938,C,1.338235294,0.512083406,1.06,1.115,,compact,2.90141339,0.801752443,4.223703698,13,0.291351801,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.5,0.25
C07,2,57,2,,1214,arepens,110,97,10,17.5,32,38,45,220,320,10,310,270,0.035087719,4.060443011,C,1.338235294,0.512083406,1.06,1.115,,compact,2.90141339,0.801752443,4.223703698,13,0.291351801,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.5,0.25
C07,3,108,2,,1214,arepens,110,97,10,17.5,32,38,45,220,320,10,310,270,0.035087719,4.691347882,C,1.338235294,0.512083406,1.06,1.115,,compact,2.90141339,0.801752443,4.223703698,13,0.291351801,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.5,0.25
C06,1,39,2,,1214,arepens,104.2,90.3,6,24,26.5,31,38,120,10,50,120,70,0.039840637,3.688879454,C,1.338235294,0.512083406,1.06,1.115,,compact,2.90141339,0.801752443,4.223703698,13.9,0.291351801,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.5,0.25
C05,1,37,2,,1214,arepens,103.2,91.2,17,19,23,11,29,310,240,210,40,10,0.050505051,3.63758616,C,1.338235294,0.512083406,1.06,1.115,,compact,2.90141339,0.801752443,4.223703698,12,0.291351801,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.5,0.25
C05,1,91,2,,1214,arepens,103.2,91.2,17,19,23,11,29,310,240,210,40,10,0.050505051,4.521788577,C,1.338235294,0.512083406,1.06,1.115,,compact,2.90141339,0.801752443,4.223703698,12,0.291351801,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.5,0.25
C04,1,24,2,,1214,arepens,110.5,98.2,21,26,16,34,24,120,140,60,255,60,0.041322314,3.218875825,C,1.338235294,0.512083406,1.06,1.115,,compact,2.90141339,0.801752443,4.223703698,12.3,0.291351801,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.5,0.25
C03,1,161,2,,1214,arepens,108.6,96.6,17,16,14,18,15,355,350,270,200,150,0.0625,5.087596335,C,1.338235294,0.512083406,1.06,1.115,,compact,2.90141339,0.801752443,4.223703698,12,0.291351801,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.5,0.25
C02,2,26,2,,1214,arepens,108.5,95.3,28,12,13,26,33,160,110,40,25,290,0.044642857,3.295836866,C,1.338235294,0.512083406,1.06,1.115,,compact,2.90141339,0.801752443,4.223703698,13.2,0.291351801,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.5,0.25
C02,2,55,2,,1214,arepens,108.5,95.3,28,12,13,26,33,160,110,40,25,290,0.044642857,4.025351691,C,1.338235294,0.512083406,1.06,1.115,,compact,2.90141339,0.801752443,4.223703698,13.2,0.291351801,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.5,0.25
C02,3,60,2,,1214,arepens,108.5,95.3,28,12,13,26,33,160,110,40,25,290,0.044642857,4.110873864,C,1.338235294,0.512083406,1.06,1.115,,compact,2.90141339,0.801752443,4.223703698,13.2,0.291351801,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.5,0.25
C02,3,150,2,,1214,arepens,108.5,95.3,28,12,13,26,33,160,110,40,25,290,0.044642857,5.017279837,C,1.338235294,0.512083406,1.06,1.115,,compact,2.90141339,0.801752443,4.223703698,13.2,0.291351801,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.5,0.25
N08,1,71,2,,1215,arepens,105.5,91.6,23,35,24,23,10,80,165,250,260,0,0.043478261,4.276666119,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,13.9,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N08,2,56,2,,1215,arepens,105.5,91.6,23,35,24,23,10,80,165,250,260,0,0.043478261,4.043051268,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,13.9,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N08,3,55,2,,1215,arepens,105.5,91.6,23,35,24,23,10,80,165,250,260,0,0.043478261,4.025351691,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,13.9,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N07,1,44,2,,1215,arepens,107.8,97.4,8,10,16,15.5,20,220,270,240,330,340,0.071942446,3.80666249,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,10.4,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N07,1,28,2,,1215,arepens,107.8,97.4,8,10,16,15.5,20,220,270,240,330,340,0.071942446,3.36729583,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,10.4,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N07,3,36,2,,1215,arepens,107.8,97.4,8,10,16,15.5,20,220,270,240,330,340,0.071942446,3.610917913,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,10.4,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N07,3,47,2,,1215,arepens,107.8,97.4,8,10,16,15.5,20,220,270,240,330,340,0.071942446,3.871201011,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,10.4,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N06,1,22,2,,1215,arepens,117.5,104.5,3,11.5,16,10,13,300,350,250,140,280,0.093457944,3.135494216,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,13,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N06,2,25,2,,1215,arepens,117.5,104.5,3,11.5,16,10,13,300,350,250,140,280,0.093457944,3.258096538,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,13,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N06,3,56,2,,1215,arepens,117.5,104.5,3,11.5,16,10,13,300,350,250,140,280,0.093457944,4.043051268,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,13,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N05,1,108,2,,1215,arepens,109.5,97,13,28,17,6,22,0,285,200,190,40,0.058139535,4.691347882,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,12.5,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N05,2,61,2,,1215,arepens,109.5,97,13,28,17,6,22,0,285,200,190,40,0.058139535,4.127134385,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,12.5,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N04,1,18,2,,1215,arepens,111.4,99.5,10,10,11,26,25,320,200,40,210,140,0.06097561,2.944438979,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,11.9,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N04,1,80,2,,1215,arepens,111.4,99.5,10,10,11,26,25,320,200,40,210,140,0.06097561,4.394449155,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,11.9,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N04,2,145,2,,1215,arepens,111.4,99.5,10,10,11,26,25,320,200,40,210,140,0.06097561,4.983606622,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,11.9,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N04,2,215,2,,1215,arepens,111.4,99.5,10,10,11,26,25,320,200,40,210,140,0.06097561,5.375278408,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,11.9,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N04,3,18,2,,1215,arepens,111.4,99.5,10,10,11,26,25,320,200,40,210,140,0.06097561,2.944438979,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,11.9,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N03,1,104,2,,1215,arepens,122.3,108.3,23,21,10,16,25,60,310,330,60,320,0.052631579,4.65396035,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,14,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N03,1,31,2,,1215,arepens,122.3,108.3,23,21,10,16,25,60,310,330,60,320,0.052631579,3.465735903,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,14,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N03,3,70,2,,1215,arepens,122.3,108.3,23,21,10,16,25,60,310,330,60,320,0.052631579,4.262679877,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,14,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N03,3,62,2,,1215,arepens,122.3,108.3,23,21,10,16,25,60,310,330,60,320,0.052631579,4.143134726,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,14,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N02,1,57,2,,1215,arepens,115.9,100.4,32,28,42,49,56,50,20,20,0,355,0.024154589,4.060443011,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,15.5,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N02,2,24,2,,1215,arepens,115.9,100.4,32,28,42,49,56,50,20,20,0,355,0.024154589,3.218875825,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,15.5,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N02,2,114,2,,1215,arepens,115.9,100.4,32,28,42,49,56,50,20,20,0,355,0.024154589,4.744932128,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,15.5,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N02,3,67,2,,1215,arepens,115.9,100.4,32,28,42,49,56,50,20,20,0,355,0.024154589,4.219507705,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,15.5,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N02,3,6,2,,1215,arepens,115.9,100.4,32,28,42,49,56,50,20,20,0,355,0.024154589,1.945910149,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,15.5,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N01,1,57,2,,1215,arepens,94.6,82.6,10,13,27.5,33,33,220,310,50,160,95,0.042918455,4.060443011,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,12,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N01,2,125,2,,1215,arepens,94.6,82.6,10,13,27.5,33,33,220,310,50,160,95,0.042918455,4.836281907,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,12,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
N01,3,109,2,,1215,arepens,94.6,82.6,10,13,27.5,33,33,220,310,50,160,95,0.042918455,4.700480366,N,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,12,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M14,1,105,2,,1215,arepens,104.7,92.7,14,17,28,28.5,24,80,300,320,190,150,0.044843049,4.663439094,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,12,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M14,2,31,2,,1215,arepens,104.7,92.7,14,17,28,28.5,24,80,300,320,190,150,0.044843049,3.465735903,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,12,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M14,2,67,2,,1215,arepens,104.7,92.7,14,17,28,28.5,24,80,300,320,190,150,0.044843049,4.219507705,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,12,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M14,2,164,2,,1215,arepens,104.7,92.7,14,17,28,28.5,24,80,300,320,190,150,0.044843049,5.105945474,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,12,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M14,3,40,2,,1215,arepens,104.7,92.7,14,17,28,28.5,24,80,300,320,190,150,0.044843049,3.713572067,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,12,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M08,1,190,2,,1215,arepens,118.9,106.6,3,8,11,22,23,310,210,170,130,155,0.074626866,5.252273428,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,12.3,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M08,1,15,2,,1215,arepens,118.9,106.6,3,8,11,22,23,310,210,170,130,155,0.074626866,2.772588722,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,12.3,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M07,1,27,2,,1215,arepens,112.2,101.1,4,13,14,12,25,70,125,75,100,260,0.073529412,3.33220451,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,11.1,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M07,2,34,2,,1215,arepens,112.2,101.1,4,13,14,12,25,70,125,75,100,260,0.073529412,3.555348061,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,11.1,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M07,3,30,2,,1215,arepens,112.2,101.1,4,13,14,12,25,70,125,75,100,260,0.073529412,3.433987204,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,11.1,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M05,1,111,2,,1215,arepens,110,99.3,19,15,20,27,15,240,310,340,100,155,0.052083333,4.718498871,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,10.7,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M05,2,25,2,,1215,arepens,110,99.3,19,15,20,27,15,240,310,340,100,155,0.052083333,3.258096538,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,10.7,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M05,3,38,2,,1215,arepens,110,99.3,19,15,20,27,15,240,310,340,100,155,0.052083333,3.663561646,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,10.7,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M05,3,124,2,,1215,arepens,110,99.3,19,15,20,27,15,240,310,340,100,155,0.052083333,4.828313737,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,10.7,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M04,1,35,2,,1215,arepens,112.9,99.6,7,18.5,28,20,38,50,320,260,280,180,0.044843049,3.583518938,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,13.3,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M04,2,25,2,,1215,arepens,112.9,99.6,7,18.5,28,20,38,50,320,260,280,180,0.044843049,3.258096538,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,13.3,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M04,2,25,2,,1215,arepens,112.9,99.6,7,18.5,28,20,38,50,320,260,280,180,0.044843049,3.258096538,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,13.3,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M04,3,15,2,,1215,arepens,112.9,99.6,7,18.5,28,20,38,50,320,260,280,180,0.044843049,2.772588722,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,13.3,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M03,2,100,2,,1215,arepens,116.4,104.3,11,32,36,16,35,250,350,310,110,340,0.038461538,4.615120517,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,12.1,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M03,3,59,2,,1215,arepens,116.4,104.3,11,32,36,16,35,250,350,310,110,340,0.038461538,4.094344562,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,12.1,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M02,1,32,2,,1215,arepens,106,94.4,7,14,14,25.5,37,60,200,160,300,350,0.051282051,3.496507561,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,11.6,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M02,1,62,2,,1215,arepens,106,94.4,7,14,14,25.5,37,60,200,160,300,350,0.051282051,4.143134726,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,11.6,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M02,2,36,2,,1215,arepens,106,94.4,7,14,14,25.5,37,60,200,160,300,350,0.051282051,3.610917913,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,11.6,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M02,3,75,2,,1215,arepens,106,94.4,7,14,14,25.5,37,60,200,160,300,350,0.051282051,4.33073334,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,11.6,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M02,3,165,2,,1215,arepens,106,94.4,7,14,14,25.5,37,60,200,160,300,350,0.051282051,5.111987788,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,11.6,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M01,1,158,2,,1215,arepens,119.2,103,22.5,31,28.5,17,29,120,130,250,0,35,0.0390625,5.068904202,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,16.2,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M01,1,120,2,,1215,arepens,119.2,103,22.5,31,28.5,17,29,120,130,250,0,35,0.0390625,4.795790546,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,16.2,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M01,2,11,2,,1215,arepens,119.2,103,22.5,31,28.5,17,29,120,130,250,0,35,0.0390625,2.48490665,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,16.2,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M01,2,52,2,,1215,arepens,119.2,103,22.5,31,28.5,17,29,120,130,250,0,35,0.0390625,3.970291914,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,16.2,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M01,3,22,2,,1215,arepens,119.2,103,22.5,31,28.5,17,29,120,130,250,0,35,0.0390625,3.135494216,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,16.2,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
M01,3,54,2,,1215,arepens,119.2,103,22.5,31,28.5,17,29,120,130,250,0,35,0.0390625,4.007333185,M,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,16.2,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
C06,1,56,2,,1215,arepens,104.2,90.3,6,24,26.5,31,38,120,10,50,120,70,0.039840637,4.043051268,C,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,13.9,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
C06,2,32,2,,1215,arepens,104.2,90.3,6,24,26.5,31,38,120,10,50,120,70,0.039840637,3.496507561,C,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,13.9,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
C06,2,53,2,,1215,arepens,104.2,90.3,6,24,26.5,31,38,120,10,50,120,70,0.039840637,3.988984047,C,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,13.9,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
C06,3,36,2,,1215,arepens,104.2,90.3,6,24,26.5,31,38,120,10,50,120,70,0.039840637,3.610917913,C,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,13.9,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
C05,2,44,2,,1215,arepens,103.2,91.2,17,19,23,11,29,310,240,210,40,10,0.050505051,3.80666249,C,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,12,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
C04,1,103,2,,1215,arepens,110.5,98.2,21,26,16,34,24,120,140,60,255,60,0.041322314,4.644390899,C,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,12.3,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
C04,2,80,2,,1215,arepens,110.5,98.2,21,26,16,34,24,120,140,60,255,60,0.041322314,4.394449155,C,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,12.3,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
C04,2,159,2,,1215,arepens,110.5,98.2,21,26,16,34,24,120,140,60,255,60,0.041322314,5.075173815,C,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,12.3,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
C04,3,77,2,,1215,arepens,110.5,98.2,21,26,16,34,24,120,140,60,255,60,0.041322314,4.356708827,C,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,12.3,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
C03,1,37,2,,1215,arepens,108.6,96.6,17,16,14,18,15,355,350,270,200,150,0.0625,3.63758616,C,0.748541667,0.126042509,0.705,0.54,,compact,2.90141339,0.801752443,4.223703698,12,-0.28962841,0,20,15268.525,37.55615064,6738794.197,1.908110381,0.714285714,0.510204082
